,SAU,ZTA,DXL,FIF,DPP,DCS,DXP,SCU,ZCF,ZFG,SRB,SAL,FIH,DXI,ZOI,DXC,DXM,SAG,FTF,ZSR,SZN,DJM,FXT,SNI,DXJ,FIC,SHC,DJD,DXY,SRU
20111219,1540.5643731316757,824.5406054503164,612.7147849368869,636.6974285888135,,,891.1665259072785,948.5376606674472,1183.495965001978,,925.0197370044687,701.1194484820976,,,1029.1520571830783,889.3237326396228,1404.4846078389953,,,1130.995742949972,414.1177323313448,,,,826.5689349708238,,,,1311.333726285829,1486.0083384955592
20111220,1546.7914405424851,826.9273299062367,614.7210450860055,636.5124488244949,,,888.9242453712766,949.8914170072726,1188.2724958310152,,926.2981343530828,699.1462907060752,,,1029.022882606816,887.8114148568258,1406.792956133645,,,1124.9583754767198,414.63893405622633,,,,830.0738714266225,,,,1310.197875160023,1499.3736514587722
20111221,1570.987290874415,833.0431234621618,621.7412235823869,628.9962586971347,,,891.9460468665568,966.0330523215133,1188.0488884596364,,929.0428176717675,704.1500812887151,,,1030.3100341227089,884.0626501855094,1410.0488486332497,,,1120.5080671987873,418.54060816789854,,,,831.8737830564116,,,,1312.8101001169412,1529.1144705527481
20111222,1554.9391127700642,834.4827022671783,621.1619062748921,630.0191092746037,,,896.5317903638266,966.5274450328328,1186.0647537838922,,929.2952651568538,702.6890242988266,,,1031.163065342689,883.1148365739053,1411.8198543760727,,,1120.931632538803,416.0507934730532,,,,827.0557681129043,,,,1316.3657329990126,1523.0123848583103
20111223,1557.250441600033,837.1914436880272,627.9183465068655,630.1133945378766,,,903.8220058438915,981.9230170897213,1188.4254222546085,,935.4039612892948,706.4537809084247,,,1035.9225680460906,885.1997531983841,1418.3383803126537,,,1127.4979471393315,419.89694688289234,,,,826.0546475164432,,,,1325.4593187092933,1538.6990214877794
20111226,1541.9055345032207,833.8526786192325,625.4758158167334,626.0938689131824,,,903.9022210402863,980.4661118596764,1185.7610776690478,,938.850964694825,705.4690528257404,,,1037.2783621395336,886.9786900081523,1416.4465699003936,,,1118.8645538343824,413.40910790450584,,,,823.6285667040728,,,,1327.177357170944,1529.1406831557983
20111227,1536.7673316521657,831.158491648041,624.8247998790999,620.6855216631023,,,898.385519230155,976.0596305160491,1193.2277932770637,,939.6960832495442,705.7164486944433,,,1033.547105710971,885.9752527870766,1415.7166724382887,,,1119.2258702876077,412.9999454372513,,,,821.1289000552638,,,,1320.7689708753578,1511.235068051495
20111228,1525.2134627789524,835.0958941963507,626.9916585364873,619.197981081644,,,906.9474453645844,978.2862127444591,1193.2181529478833,,938.9605965433689,707.8858786527875,,,1038.9602358587833,889.0150142103827,1442.701332397216,,,1115.9740450983104,413.4520367032971,,,,828.974831358488,,,,1332.35902851865,1509.5276274896976
20111229,1490.957583109821,833.3681360987948,626.0053795914778,619.4958883217865,,,906.1437370083128,961.7063365791522,1191.831630539222,,936.5516529393016,705.2251264656912,,,1038.6025689966002,890.4798381377624,1448.1494141792764,,,1104.8223418751031,408.7658208326267,,,,827.5278401851272,,,,1332.011646161863,1479.079872016792
20111230,1500.5554950042977,845.178608683366,634.971840047826,627.9323654504047,,,908.9697424460986,974.4721663745478,1189.4434470334809,,932.2201687443883,705.7678815887001,,,1039.9361732283835,892.5193983789935,1446.1246441486198,,,1092.1397875514785,413.79018253799416,,,,833.5991088512045,,,,1333.6892317195025,1469.5465119082785
20120104,1537.52070361381,857.783781440135,640.4191852054366,617.4880535385189,,,923.731091720994,994.2767145115901,1193.5831234999116,,931.070390246096,709.5437759381772,,,1050.2912104684312,897.0831879597807,1459.7340445562957,,,1104.531211254561,416.393052585336,,,,832.2648061144494,,,,1350.8591966401384,1461.0806159425726
20120105,1553.9686174581125,864.7583667235025,646.5608662744286,612.1512514227256,,,922.7476139012273,988.3468747665394,1193.8682824141497,,925.7781933019248,709.3741144905852,,,1051.0855001846064,896.7937799650028,1456.9970930266454,,,1139.7758794868378,416.5440343055906,,,,828.6766137278125,,,,1353.2754977240097,1457.3725535860801
20120106,1562.9690932054348,869.2112148870025,644.1620007322651,612.2300349307517,,,917.9037982033723,989.2865543663579,1195.7591739546242,,927.7834903126732,708.1055891246563,,,1047.1584994659427,897.1807967978292,1444.9745111182522,,,1136.1262182367984,412.37392127719426,,,,839.7788807052892,,,,1344.1691519993738,1475.0411613018912
20120109,1550.1000432738701,875.4807648189208,649.6989280090526,630.7700731642761,,,920.1427500594084,979.8021546053626,1203.4526294815175,,926.9594558433511,708.3720202884738,,,1045.8756775100996,900.8598211711655,1444.4908312075427,,,1143.0475143985157,412.2357108082202,,,,846.3289316995541,,,,1343.4277358543764,1482.9757349734964
20120110,1558.1002862016462,872.2462218465392,648.8482541881959,654.4941377813399,,,927.7265652418198,984.2264901253301,1207.340913139004,,930.6750626648438,713.8588461559787,,,1050.7308821746335,903.8330649330896,1465.7127695220317,,,1159.4550475761534,416.33249671864604,,,,848.4329168065753,,,,1354.4474464398493,1490.7596229321057
20120111,1574.6671727052956,871.5499263934908,647.1721213881669,654.0819982104499,,,924.616844957053,998.7067548672214,1212.8571686783387,,936.5455095646834,720.7070948226731,,,1048.64316762175,903.3370511254967,1462.707985911914,,,1167.2935564886398,421.75643506788333,,,,859.4503188945453,,,,1353.4302807152237,1510.8896027631702
20120112,1582.017961023803,867.3847970524135,649.2999378880138,653.2142560314601,,,921.9285751353252,1010.6978724711527,1222.110854567129,,936.4834644102065,720.6495384541103,,,1046.2651458626103,904.9798717911746,1446.7646325799105,,,1173.1613954158936,424.4493997508833,,,,859.4169048158625,,,,1347.1583856575403,1528.5765381518943
20120113,1578.5499976621218,868.515415420677,648.939684101824,643.1142773343288,,,913.7503408028986,1025.0340825046185,1216.3316366446704,,936.7866157083265,719.5908366212389,,,1041.3688403795154,900.9904380985023,1434.0336224299833,,,1171.9237108164782,427.9999444929581,,,,858.9922790270977,,,,1338.954464595382,1519.2954110803582
20120116,1576.023675942879,875.0698422100779,643.8751495703876,630.9987358354028,,,897.2472669657668,1023.5102542702222,1212.9966058992497,,938.4535814829857,718.6247437983104,,,1030.3566239316622,896.9736756745588,1414.0030215874303,,,1174.3614399578694,426.0520942672194,,,,850.2636782128402,,,,1319.5406829922642,1523.1579940641777
20120117,1592.0808087204632,887.6018716355303,653.4821772248303,662.0087924186473,,,901.8892924177438,1048.1888362062002,1218.6903637967202,,949.9339735271811,725.6148703897409,,,1033.2712453656595,900.92329349686,1421.610576990498,,,1176.6824136172218,432.1122493845794,,,,859.0084244427957,,,,1324.796070899865,1577.1827214921843
20120118,1587.9410837878618,892.4675177264264,661.1239853637907,648.8945757070101,,,901.8671216331286,1053.3785898778226,1223.6891059023544,,955.5835451057721,727.8429186866686,,,1033.1543216223727,902.2436865326345,1425.420767680725,,,1182.4603360743124,433.54558667450453,,,,861.8422283743619,,,,1325.2833065512916,1596.9699074583052
20120119,1599.5348902114722,894.270780714834,662.131354937355,661.1941564837007,,,902.105054398436,1064.2106431033983,1221.3082711591758,,957.0823413477277,727.1464726524922,,,1033.1779095772915,901.5814229295263,1427.2608068742288,,,1185.3780652937644,436.4937723112717,,,,864.7353782013,,,,1325.6600809334418,1613.8749388329773
20120120,1592.4007691733023,902.1638366143774,667.1179424710836,668.8952395778794,,,909.835015097908,1072.657427729555,1224.3465513649612,,958.3073320999973,728.0743643261563,,,1040.1058058632252,905.2473130077067,1440.798534496487,,,1197.8677912903693,440.136699536135,,,,864.7353782013,,,,1338.2231438301685,1659.7125011638814
20120130,1663.4815475808891,917.2513829312624,679.9697842690371,656.2807559594689,,,912.3162527130778,1074.2398589329866,1231.6414255734178,,961.6784006747887,726.7770131588109,,,1041.822086074408,912.3956402610812,1451.8742838971882,,,1194.052653866487,449.6432009653502,,,,874.4164521910579,,,,1344.5604193166203,1651.6515865977833
20120131,1669.156340426483,923.133607580183,680.9639890898626,655.589667425484,,,903.4576316953239,1066.9755744687386,1235.7249917493323,,953.0392465955139,724.6747220427271,,,1034.1597805324939,916.7255381533232,1443.9506935163326,,,1194.368615042975,447.05240222488874,,,,873.6429953349589,,,,1333.0993814372882,1662.9948968175606
20120201,1668.2719184872062,921.5160202655127,680.3722611716556,647.5212344166233,,,908.8160352558082,1055.6422074722975,1236.8269025609177,,952.8771793972724,721.8909605880245,,,1038.8731552166887,917.3956329613864,1456.8984717078877,,,1193.4061368773862,443.98272836300333,,,,869.4396967185239,,,,1340.919473517912,1659.9672772374786
20120202,1678.5727102167118,914.9750612346137,679.6539509463845,659.2668246578751,,,915.4025289580753,1056.6663927263933,1234.2387476397864,,956.1140697936021,722.4453466154813,,,1040.1488349051076,916.398716477121,1462.5593213365426,,,1195.9445550961946,443.45185549480834,,,,867.4215875360609,,,,1347.937495076064,1649.3937925248931
20120203,1685.2100352398695,913.1796042034127,680.2308649179947,667.7350707944368,,,916.7916422439819,1055.604186736475,1236.1297652843405,,959.9965686695369,720.3834265059447,,,1044.7658703933848,922.3632972080367,1461.1589165886223,,,1194.8600280940718,445.4689236485986,,,,868.3179306750443,,,,1351.2130461116121,1662.956861666859
20120206,1662.8125969177593,928.2554105425938,690.004546593062,664.1212691479436,,,923.836510297198,1070.9267007561596,1252.8795816982267,,962.5984495140848,721.942449700324,,,1052.7048770391996,929.6052337500759,1479.938387125576,,,1201.7562336503365,451.9112141641569,,,,879.3445548773183,,,,1364.2954465051855,1716.2277183271192
20120207,1653.8803596647065,922.1253497411597,686.2574975178399,652.9545651618917,,,922.6706148795994,1063.7289079747518,1257.0499278205102,,955.2173267097854,718.7742469083626,,,1051.153191990348,931.7783739931803,1482.9646315447446,,,1204.5736650111457,448.4302241179443,,,,877.5371244245772,,,,1364.0463393904088,1712.9166992588246
20120208,1678.8067139386662,927.4146543522096,689.3532862635286,673.9682243775445,,,925.0137890307537,1073.7690439116884,1254.0450460303146,,956.5779286431072,721.0598889449855,,,1054.497864408198,937.3095131409021,1483.4447902796576,,,1204.8772407157594,451.5169034035223,,,,877.3337460777271,,,,1370.0086216959314,1744.2914280615503
20120209,1662.6830722907923,926.7651938097342,686.6539348486631,672.5616758673184,,,930.8886346106593,1082.525821328995,1250.7282162385548,,958.1642290102161,720.559069084128,,,1056.9528698968331,936.533407787658,1481.955415588014,,,1216.6138764985021,452.18532897390037,,,,874.5538062315292,,,,1375.8358788981502,1746.3793371192219
20120210,1661.3747140121086,926.3189042546877,682.3525763947925,671.5399044359795,,,925.8958799400586,1085.7183267739474,1239.349816632945,,953.601496740719,721.6602505481796,,,1051.8165550833376,934.506825911911,1466.6239027586305,,,1213.7591022924216,451.7485813655749,,,,868.109767874997,,,,1368.2351153604936,1722.5383465707382
20120213,1656.1444334842108,921.8604747557536,679.1183974664036,672.2226747258886,,,932.4171428299925,1069.0278093573784,1240.7300879730408,,945.7134990439082,720.3696369911199,,,1057.3817655078294,938.918273576418,1476.8242846741712,,,1217.2479418804385,446.87578138136234,,,,864.0290105050003,,,,1380.2260629174793,1713.8180866845628
20120214,1648.4136240468429,923.8278856525816,679.3756133879915,668.9542450451287,,,934.4283550976304,1059.8320967905772,1236.2661503501008,,945.0476898611331,717.8245277475983,,,1059.083663946516,936.6342893154332,1490.9292214849575,,,1212.6186402493313,443.2386191669795,,,,861.9476170266959,,,,1384.1279358044442,1705.314279769016
