date,SAU,ZTA,DXL,FIF,DPP,DCS,DXP,SCU,ZCF,ZFG,SRB,SAL,FIH,DXI,ZOI,DXC,DXM,SAG,FTF,ZSR,SZN,DJM,FXT,SNI,DXJ,FIC,SHC,DJD,DXY,SRU
20151201,1002.671103,511.4269491,750.4391737,952.3519593,768.8081982,879.1033108,402.384188,680.6097809,785.7568357,674.2839847,319.0921399,405.0113237,808.6609712,384.8372135,695.9133851,878.9184221,1936.079303,477.2899392,1008.55113,965.4095815,330.0984798,356.8725221,1025.657993,670.1631848,193.3861796,1073.76763,519.8363931,883.8124198,766.932376,497.1578824
20151202,997.2803233,510.8587378,745.3573637,997.8429447,764.4807031,878.158071,405.2088796,677.3384124,787.2436243,682.5859008,324.0720196,408.5288791,853.276904,383.8703262,699.9091729,881.9135193,1947.481934,476.6070141,1008.863013,974.6773197,325.1038068,360.6026185,1026.366597,681.4809461,195.472726,1095.589651,529.3900128,894.9880405,772.7182337,507.8620977
20151203,984.3412336,509.3296171,745.974578,1000.041305,765.7055563,881.2183351,402.5533222,667.491425,778.6580457,683.2827682,319.4852627,408.1862185,849.7162576,380.2945007,696.9002997,884.4490351,1914.353811,472.1639696,1009.678235,968.2996958,322.7628376,357.7060963,1027.81551,662.5077861,193.6322705,1109.511042,523.7783409,887.2011461,770.9311786,500.9207094
20151204,992.9762322,510.3289002,743.5297114,983.4344768,757.2786915,857.9705943,403.8427105,671.7228658,779.071439,675.6782802,321.5067703,412.3894581,828.4337133,377.9811342,697.2322685,881.1710224,1919.664425,476.3592997,1009.075771,959.0966998,325.9797059,358.461649,1026.721626,669.1449005,192.7520259,1099.159988,531.6438151,883.0650872,770.3206909,499.9297228
20151207,1017.936871,504.2384104,747.3265371,978.8876877,757.1735215,844.167104,414.7087373,685.2804316,783.2976376,682.6075776,325.3257925,413.5507459,824.7400721,382.9172699,706.7405983,870.0150875,1943.38138,488.7839386,1009.782296,967.7849751,332.2204969,363.8899335,1027.666191,686.3760533,194.3742144,1103.099718,533.9982227,882.8719415,782.4956293,512.0955261
20151208,1007.956677,487.4835472,718.3054792,967.5595663,717.0225582,839.8716927,406.318574,673.4838972,772.8246467,676.7038542,322.7617641,415.3196138,813.819418,374.0888956,694.1304443,870.133327,1894.613844,483.0764947,1010.947066,957.4625899,324.6117818,361.7532958,1030.196609,662.2931743,193.4753988,1085.851195,530.0264804,868.0546694,767.9995682,501.521024
20151209,1012.358256,493.7613874,731.9483754,970.4581998,722.6840508,829.6701721,402.3247591,679.7811013,774.4537695,680.7150676,323.1729769,420.8435864,818.016338,374.0316637,678.6862639,871.5767384,1888.317258,482.633187,1010.847697,949.3474107,327.4505749,353.2095208,1029.929756,662.8897777,192.3561747,1082.994164,531.2842081,864.1035292,757.8794563,502.0025103
20151210,1009.720818,489.6549153,741.8094945,962.7142966,723.9758572,840.8549304,403.9022784,677.6951084,761.6776471,674.5412047,321.4953335,417.1810107,810.4800145,370.0973222,677.3194823,878.2065779,1881.555893,482.0299977,1010.454853,946.9918524,325.3345943,355.7659712,1029.27612,655.9576955,192.3399983,1076.422979,532.5053766,862.5993422,756.4618006,491.5076021
20151211,1010.666392,490.4631555,747.0118072,969.7118246,725.0816358,844.6430545,409.8699391,697.7947901,771.6007075,685.1128916,323.4222247,428.2893649,813.8409883,374.9080644,680.5568221,878.764072,1916.519116,482.709438,1012.042806,963.5552758,333.9160705,357.4894632,1031.862116,671.6635061,193.1097384,1084.469749,538.5016089,865.0781673,759.2562843,502.9887892
20151214,1015.051808,487.0440064,751.1898783,1003.870958,728.9743296,839.8506979,408.1140979,701.2818522,773.0153066,685.0160237,324.8338132,425.7232463,840.1883129,379.3193327,678.8294805,879.9878812,1921.665502,480.0268685,1009.547707,965.8800327,333.9797922,361.4446259,1026.923363,669.8602746,194.21019,1115.725708,549.8229318,859.7960423,758.543905,503.1747916
20151215,1005.803139,489.3202694,745.1719006,992.466949,729.3380272,848.3567097,405.7171479,691.5157013,769.6684433,686.5150955,323.9358656,421.930141,824.7172586,377.312222,677.2753752,883.7972278,1921.295302,477.2416462,1010.661114,964.2437044,329.6822838,359.9448423,1029.151445,666.478967,194.1355375,1118.400258,547.0864495,860.816439,756.6509054,498.9124282
20151216,1007.70513,491.7344391,750.0450827,992.818668,732.1689089,845.5690062,404.2740727,688.4624198,773.3080018,688.1120581,326.9415587,421.6993669,825.8141137,382.6954266,676.4925693,882.7208724,1929.646637,478.8026474,1011.124548,963.4359662,327.1025859,360.9490576,1029.878852,671.9705804,194.6445306,1126.598902,556.2042048,864.3561603,754.9101795,501.743604
20151217,1010.390126,490.5551643,746.9058864,1017.310873,731.2250298,858.4335322,395.9951736,682.0932381,768.4194828,685.0874019,328.2606184,422.7671085,838.0459372,382.5134802,673.0520729,884.9826287,1897.302715,481.3058778,1011.10695,963.0888719,325.1002292,362.6101806,1029.7941,667.7925522,194.740343,1160.519444,561.9032088,860.9094212,749.6324776,499.2451312
20151218,1003.007517,493.662755,764.6034041,1020.832124,735.8073564,866.8119099,396.738612,694.7303358,769.2391123,694.0458374,335.0176994,428.3718031,844.6721223,391.8775073,675.6751907,892.0856435,1936.953586,479.0973904,1014.943667,966.1557972,327.5727658,372.2493851,1034.059837,674.1065888,197.9646226,1164.615289,572.8937957,869.6383535,753.303001,506.9220204
20151221,1016.651619,499.3475311,771.4729463,1047.926633,755.5918619,864.0218375,407.3700885,703.4394567,777.7238774,698.1342439,342.6958723,434.0393367,869.6092576,403.7338951,682.0667962,896.4376346,1978.878052,487.0493963,1016.574381,986.921026,333.3864263,378.4865767,1036.652,679.9753023,200.9040688,1181.081352,583.9779353,888.8463464,764.7936366,528.7382055
20151222,1023.360857,499.5480093,782.362787,1053.127679,765.7061925,851.9893831,408.8689874,705.226553,774.98819,695.682889,339.6196791,433.3477063,869.9257537,403.4529512,680.833404,887.4801265,1969.058842,487.9321691,1016.497395,983.0741417,331.9723391,378.4130186,1037.607813,677.2661292,200.3267123,1193.085405,574.9988827,888.8371322,766.0059859,525.5602949
20151223,1018.66604,497.2953333,787.8339859,1049.391075,763.1270151,850.0475805,410.143396,705.7819621,768.1886727,690.3297352,337.0091705,435.7092297,871.3730574,397.1434858,680.5372545,884.8595613,1961.789617,486.6069905,1016.860702,977.9363508,334.3614355,377.1092723,1038.424605,671.1878193,199.483451,1172.500813,568.5490178,884.9368614,765.2213116,524.3744437
20151224,1019.782031,497.5797416,785.0814193,1041.349732,778.8570603,847.2500135,407.0597505,701.6852015,767.4387772,696.3652544,338.5268669,437.7206757,867.0303173,399.4510797,679.8789583,883.7635861,1950.194772,488.6686623,1018.374619,976.3618984,336.461055,378.4664818,1041.503765,663.5772017,197.8320456,1175.120058,573.3684369,887.9776727,764.9044016,520.8547255
20151225,1021.571893,499.369083,788.7158159,1050.002755,776.4232769,835.5390926,410.5953648,704.867211,772.2348317,690.3161649,340.9096333,437.9319269,874.4570065,399.8850903,681.7574114,878.940382,1935.957695,490.1399783,1017.352502,980.1833474,340.2402317,376.7118948,1041.278431,660.8643218,198.3595405,1184.234024,575.8971632,882.8594778,767.2103061,522.7750498
20151228,1018.439066,493.0562812,779.2585399,1006.419234,758.7976028,809.7132138,403.2588384,693.2075986,769.9777344,684.2890813,341.5293116,424.9981945,838.919999,404.7301028,676.4863994,855.4183179,1919.964492,486.4599676,1018.326135,971.8341733,334.7751964,376.136527,1043.55708,650.4057621,197.571794,1137.985879,574.4698604,863.1279953,759.7809099,509.9948473
20151229,1021.3491,498.9098778,788.7479961,1020.261118,770.0179788,822.6185372,416.6988627,703.8221381,770.8910519,694.1301794,349.2298955,430.8185401,850.570788,413.7192219,683.9061609,864.502233,1940.259156,487.7834058,1017.052394,981.1685829,340.1429901,384.5394261,1040.995029,662.420046,200.9913941,1155.792397,587.712406,865.8751165,770.1239198,518.1037171
20151230,1020.677592,503.7659898,801.2163398,1020.311704,769.1515131,825.3786022,421.1889434,707.7216073,768.9107388,693.6322445,348.986822,433.8584821,848.1921858,420.1129838,688.5197106,872.6470187,1934.259118,487.1942127,1016.632736,980.5957023,346.902039,386.5053143,1040.146684,669.8535406,202.1251144,1170.148504,594.1531875,867.8703088,777.3523353,522.5301558
20151231,1011.283043,503.0761326,805.2069643,1008.74031,770.8211003,828.3784101,421.8469438,710.8142111,766.9610726,693.6254047,349.7912146,435.9533448,842.7109645,421.3603731,687.0978372,875.0159031,1948.058045,484.3996971,1015.55359,986.7064088,347.9793141,391.0394275,1038.963502,674.9065866,201.6960362,1144.465338,599.3497984,867.7835089,778.096356,519.2320927
20160104,1020.899898,500.6453771,803.1412122,943.8793778,766.1853896,826.7590549,416.3446304,699.8364591,759.4468817,686.9612732,348.3787564,428.1923021,795.0625337,420.4766917,681.5816575,872.4033647,1905.430354,486.6080906,1014.689741,977.5807937,341.0271422,384.2743514,1037.131666,659.3335625,199.5328526,1072.138128,593.2979765,862.1813147,769.0229058,501.7547436
20160105,1030.2919,506.0245607,804.9838852,939.5471547,768.8453285,838.4397391,419.1329958,710.0822669,754.9246729,691.8919408,350.5753804,433.0726697,797.0693028,424.1126869,686.3165821,879.7893921,1917.902155,487.7885663,1012.048663,975.4747185,345.3242427,388.0993123,1034.415215,664.7829616,200.7031977,1043.873951,602.1307628,875.3808715,774.7613926,502.5221899
20160106,1035.220433,503.6975015,796.7903513,954.7091527,757.2549192,840.5582556,409.6979275,704.9295425,759.8865098,687.0244586,347.9253049,429.8411775,805.4575194,416.1978196,678.8856683,885.7403579,1919.310411,487.9357297,1014.953081,966.7342194,338.6056779,381.2174195,1038.808108,658.2309921,196.1698008,1061.461721,595.155692,875.7362676,763.6441192,497.0506412
20160107,1058.477274,498.809473,789.1949273,893.6160753,743.4302619,822.8657909,410.3299232,702.0162525,758.760968,692.4770306,347.5199926,429.4041479,756.4889842,418.2904392,677.5377537,877.3998527,1937.492096,494.2642282,1014.589378,965.1535889,333.8336246,380.7312384,1037.191887,645.565704,194.5575637,992.9149784,591.7355718,876.4602019,764.1655394,497.1588149
20160108,1059.368216,499.1727604,790.5411429,910.763565,751.461155,826.661035,409.9516258,694.1818833,758.638956,700.9486819,344.8209201,432.4065928,771.9571111,407.9648204,677.4435208,874.8906988,1960.114636,494.1161175,1016.466309,969.997372,333.8464341,381.2341098,1041.011375,649.3819451,195.4826401,994.4153171,578.7584958,873.025943,764.1113153,497.387297
20160111,1062.282866,494.0507092,784.8618035,867.0936542,744.0789333,829.9933014,407.294339,676.9343395,758.2873364,695.5665662,344.5466229,434.7908302,742.0480265,398.8651,673.4259036,871.6237769,1939.161827,493.0848257,1016.626216,954.3113235,332.4263454,380.7094465,1040.896493,639.9258057,195.3500684,919.607917,577.2935087,863.2188364,757.9391205,479.9303803
20160112,1049.518526,478.956001,786.939095,879.0919893,737.4701075,835.8769061,401.6720931,673.9595041,757.7430411,693.1771679,341.1573585,425.921934,746.2460117,392.1606916,667.3597443,872.7886188,1936.262933,484.1049023,1018.58984,950.9092367,320.5577158,371.6183167,1044.771142,630.3363237,192.0776035,938.0370662,571.1452307,857.3301309,751.7195959,475.951201
20160113,1039.010556,479.6612547,779.6790878,863.7674279,737.4882304,833.086631,402.2373993,677.0246064,759.521544,691.8550712,341.0657308,426.853101,737.8916087,392.5699169,668.0446607,871.4507607,1940.24928,482.0430148,1019.917718,953.1524574,323.6532292,367.5547071,1046.782741,633.1347955,193.510022,910.1165576,571.23102,847.5998623,753.0595342,486.8395351
20160114,1047.06253,480.3834455,778.9341954,873.5155604,749.4014177,830.9421852,403.3425838,679.369459,759.4146439,694.6469665,344.6306202,430.7661299,745.9750277,397.8880107,667.6462872,868.1605224,1957.286673,487.6415693,1017.750079,952.089309,326.8986457,368.9346696,1042.974261,643.6282087,194.685093,935.4413266,578.5097718,849.3666125,751.7327858,488.2900513
20160115,1040.568894,479.5327797,781.4691153,847.8917424,749.4760549,833.8755122,404.2812878,677.0826779,753.5794497,697.1567051,348.3613141,429.1224153,723.882721,399.9141972,667.5247104,871.2934242,1957.114186,484.988157,1019.064227,946.2655107,324.716308,366.7306086,1044.858705,651.9948739,196.3038596,895.6499298,583.7140616,845.4370663,752.7110644,484.0900732
20160118,1044.60056,479.1979128,802.1580041,853.5087668,766.5244583,841.1935097,407.8162799,680.5049954,749.9596493,710.652843,358.0059314,432.3285433,723.1691177,415.9599506,671.184601,876.2179029,2002.343487,486.0160239,1016.971007,956.7249673,328.6168036,376.5045625,1041.194257,663.25999,200.3182297,916.7392266,595.7219551,868.8146428,759.1854501,500.1594674
20160119,1043.262833,487.9320033,826.2979405,878.5194275,785.6910568,839.5034373,409.0860585,688.0098359,752.9089609,715.2985905,360.3781897,435.5908993,743.1722653,419.7937349,672.8872431,873.1942726,2005.405593,488.3757983,1015.813083,963.3856631,332.3605996,377.2182079,1039.536358,671.0123327,201.137762,955.7335401,599.4001054,870.2825115,764.0322338,509.9721637
20160120,1045.949065,480.8082042,820.0365042,860.8769,778.0317353,839.9807188,402.3283045,682.5249049,759.6358967,709.842396,356.0956524,431.6626779,726.9258406,409.676867,669.0668374,874.8690446,2000.262334,488.0822744,1016.613883,954.8514949,329.5475495,373.656317,1040.79923,664.6753444,198.7336177,939.6393764,593.224134,868.6810719,757.9221505,505.9689579
20160121,1056.902886,483.0809555,819.3948271,843.6412723,780.5957013,843.4270157,396.1534979,678.1635246,756.7778136,713.0021252,354.1669986,430.178976,711.5378738,409.3829129,667.50876,873.8496821,1977.517035,490.4387178,1016.87097,949.7233878,327.0778896,369.5949244,1041.794351,662.5825893,199.7526461,915.1361834,591.3796051,886.3306596,752.154696,502.8967411
20160122,1052.205795,490.1314345,821.3174588,851.071901,787.7781254,860.1454069,401.9203695,685.1547776,759.2106069,722.1289366,356.9617508,435.2484745,722.6403319,411.3801412,671.6770122,877.508501,2001.208597,489.2591124,1016.7888,955.4235612,331.3424755,379.6704739,1042.22633,671.2837306,202.7027751,930.1222035,594.7856447,887.3130584,760.4417913,512.0074367
20160125,1054.882357,489.9804663,819.5253655,850.8169678,790.7777368,864.3738567,404.2179639,682.3850699,760.0235496,712.6562219,360.2037086,431.7434416,720.4084223,408.8959062,671.9875672,878.7407861,1986.644076,489.2572036,1013.311551,949.0587393,330.6300597,379.1014689,1036.372703,663.6318003,202.371258,932.7821878,596.0617318,875.5887243,760.0597404,508.889057
20160126,1068.742737,487.0360244,832.6681925,809.7145959,799.1975581,854.6822884,406.6891577,683.8104579,758.5242709,711.9888601,361.1816411,431.8861319,684.4963516,414.8192978,672.4050846,880.1265273,1993.332879,494.7020938,1013.694504,950.4167715,331.5251599,383.3694828,1036.892239,661.4345896,203.0819863,868.6886762,598.0751684,871.4607305,762.4188277,501.5376008
20160127,1070.770142,490.6487981,845.0899702,802.5627711,816.2045655,861.4254351,411.4630537,697.4675627,760.8835127,717.5772504,364.4598189,435.2214888,684.7218083,422.7111309,673.410635,885.0350571,1994.750984,495.4448031,1012.954016,953.5426205,339.1704317,389.8985029,1035.266901,674.7360658,204.8148929,851.0433058,598.0702574,876.4819651,766.6496004,512.2864134
20160128,1068.311472,486.877593,840.1720187,789.2547358,813.9141011,855.3110791,410.5211493,693.9205725,757.8531167,711.1848168,355.5575411,433.6986746,675.923201,415.4812303,671.8643255,879.9435672,1992.233174,493.5261513,1014.052028,948.2322847,336.3182894,384.130445,1037.422723,667.1777475,202.1389364,832.2024536,583.6134056,863.195309,765.2120303,502.6621432
20160129,1066.057043,492.6420447,839.0547342,814.2867303,805.5757256,845.7028633,407.4748573,695.5740188,755.5244779,708.310196,355.3663272,433.4864927,696.2504727,418.5012414,669.3014337,871.808866,1972.859644,490.7348544,1016.167538,940.6886325,338.7184161,385.9850013,1041.429986,665.8265468,200.6490906,861.6598892,586.9851059,862.5549524,758.8477967,503.8911921
20160201,1073.234253,489.6723855,835.8021769,808.797359,804.9664406,851.3563793,408.6795961,691.7155551,752.1193208,707.0185724,356.2963993,429.1024455,686.1904177,423.1062522,669.4577948,873.2533475,1992.426018,492.2080763,1016.007398,937.5658991,340.6976188,387.9271898,1041.188946,659.7152269,201.6956999,860.8075571,591.4937609,862.1288136,762.6161598,503.0100028
20160202,1076.124057,489.7640786,843.7559801,826.9070348,814.1755388,854.5487566,413.7173181,695.9634092,756.0083025,707.5924784,355.5377092,430.4476351,699.0485297,424.0480011,673.4003771,874.2762664,2001.463906,491.46641,1013.793376,940.013319,344.7935398,388.3480846,1036.715446,660.2856591,201.4394026,893.0831618,589.7071905,868.659384,769.2874477,503.6402822
20160203,1080.162401,488.0121214,846.0518682,824.261632,821.9964796,857.3003683,412.5491236,696.9332424,749.6862432,707.7188895,357.5559629,431.8547532,691.9084198,428.6498755,670.3372902,877.3681556,1998.823916,491.909098,1014.446428,940.4409035,348.3990926,388.7020045,1037.372755,659.0497388,202.1667833,897.3486668,591.2080803,866.4776276,766.7581952,501.214722
20160204,1091.33779,496.1918669,866.3836302,837.3647921,840.9058353,858.7030538,414.7067644,710.3663986,743.0957362,719.558527,362.4971006,439.4430603,702.0360237,443.3044651,673.2944247,882.2485473,1993.372726,498.8313295,1015.300696,944.7245529,360.1989613,392.3093451,1039.050498,663.4478806,203.7365888,920.9855218,603.8320426,870.0674512,771.4359245,509.8929528
20160205,1100.006412,497.3988659,866.8946957,824.6474919,846.1744142,856.8462824,417.9931997,710.0760701,738.0713827,718.2676726,360.9292466,435.9091549,696.2313695,437.0201092,674.082545,878.7684587,1987.425194,498.9799698,1015.733724,948.2351244,357.2996052,388.0108769,1040.012712,657.6911811,201.2494374,909.0481129,597.7716189,864.6573174,777.2244914,503.6001361
20160215,1145.89808,500.5633144,862.038733,822.0811108,831.8938075,865.81184,431.1725957,696.1443031,727.4903196,722.6701352,366.5515831,438.6487561,690.2571772,441.6561578,682.6530365,883.0886255,1975.417189,510.9069497,1018.365207,942.7258419,356.8545513,388.4869326,1044.914176,634.5184221,201.4633905,913.6420261,601.4618049,838.407705,788.5385467,519.4310463
20160216,1132.235632,500.1109983,860.0312511,846.7219592,827.2664813,862.7247276,430.418347,695.6472718,733.0070795,717.5923097,365.1668674,445.0245204,709.0684622,440.7113349,679.7193358,882.2393484,1964.693192,509.8738984,1016.274608,934.8620265,352.8922831,393.8240288,1040.924848,637.8082608,206.0331545,951.7192133,605.458773,838.3253509,785.469683,519.9197049
20160217,1140.917678,496.4558284,849.7927639,853.852647,813.2096452,847.2552305,428.2477753,690.5592071,734.3343179,735.4412946,364.3891733,442.9545794,713.5432916,440.4990932,678.3097501,874.8208149,1948.231732,510.3140567,1016.200272,927.8146679,350.2391495,391.2978511,1041.173596,635.3071724,205.1392696,961.9592954,603.0350743,835.1973194,780.9511048,515.7244344
20160218,1140.054318,498.9030552,854.4517993,852.3277024,819.5616764,841.1068402,430.6245545,694.8471064,736.3173557,736.8728748,365.9741762,442.2397364,714.1697959,447.3058987,679.2394135,878.1177502,1948.69518,508.6963722,1016.846697,927.7816045,351.7269467,394.832467,1042.373489,637.9880733,206.3506776,958.0899101,607.2627491,834.759908,783.852673,517.4200387
20160219,1154.127179,501.5440509,879.2912411,851.9485827,839.5075649,834.328736,433.9095819,698.8035319,731.3397186,738.8906049,370.1182538,446.018504,713.4974387,457.3108518,676.9514961,867.2984129,1953.96569,511.2016344,1016.389835,935.1745648,359.4152746,396.9184997,1041.241329,642.2112638,209.5128525,962.0403156,612.490797,836.8732809,785.9023087,525.3204751
20160222,1146.01719,501.7243592,873.7323,868.5699396,837.6784735,833.7742998,437.0061625,707.6885152,732.4748724,751.5269458,381.6588953,452.2803411,728.7624541,474.5213169,677.1703917,857.1622649,1960.771689,507.3730867,1015.701127,933.6924743,367.2973734,412.8496858,1040.48817,657.6133755,216.3720752,978.3941402,640.3667375,842.3981407,787.3102719,530.1905475
20160223,1146.471109,500.6130635,874.6739073,862.6946648,843.615314,837.4946788,431.888902,704.5265527,728.5053727,748.8324676,376.2343588,452.6510772,721.7169006,477.5087566,673.1540562,859.1857302,1947.562486,507.0821227,1015.338302,940.2150179,365.1734291,416.9370779,1039.576002,657.312686,216.8422478,973.8898771,632.6482217,836.6699461,782.4391071,527.5643031
20160224,1156.120832,499.0283561,880.3500429,867.1362315,845.9544651,828.5720003,423.026795,696.9554585,717.633286,753.3521209,376.2017007,449.5837742,725.8410735,482.1779227,669.14484,841.6179555,1927.14127,506.6389358,1015.31846,948.5551365,360.4321356,425.1288702,1038.712723,655.898664,221.0022079,979.0088117,634.2234349,831.1373151,773.2247433,524.3153256
20160225,1169.701911,499.3510074,884.2240798,812.4988654,858.4258783,828.6927668,424.7384532,699.0099049,707.7256846,760.4472204,375.4585192,453.1320452,689.0908234,478.9006582,667.9377893,840.132773,1920.083721,505.4550058,1014.571842,944.6011924,363.9945694,423.1395408,1037.008754,648.8181203,219.7165413,890.750949,631.1730302,823.5506366,772.5052556,522.2748638
20160226,1171.35071,491.8975212,878.9296978,821.7639267,864.9994232,825.7366332,425.1734018,697.1982142,702.9098403,765.785656,374.2156295,453.7835942,697.1450916,471.8599864,666.1814605,829.9419583,1908.362647,501.7768066,1015.838092,946.1404383,360.5833254,423.1114286,1037.772612,643.8493325,220.3623061,901.2043377,632.8529338,822.8229568,773.0078624,513.2186569
20160229,1160.343567,494.5194399,884.9518569,796.2749659,860.5594091,816.1742989,426.551796,696.8755612,697.3467658,763.2523987,382.4586306,454.1099479,687.7084807,479.8108548,665.8613898,823.5817563,1886.035653,487.673798,1016.521654,932.3259168,363.3325238,426.5196281,1038.199872,641.2703489,223.3066552,844.8566993,642.092505,813.8931574,775.425627,510.7352511
20160301,1176.71795,514.571287,897.2422009,817.2824798,873.7016826,833.2282083,427.256016,699.5940648,700.1583996,773.0885998,387.4257596,451.237606,703.0220806,490.3947408,664.3692462,845.7665075,1895.568141,492.6753581,1017.494085,934.6340069,364.4390522,427.1518551,1037.311945,648.6773974,222.6063288,869.3140126,648.2806916,814.3467847,776.3030326,514.6593416
20160302,1162.115242,513.0714583,902.0651426,858.7497391,889.6089415,831.0337044,424.4736907,716.9914202,700.5116811,772.256519,389.5274669,454.9579178,731.844256,502.1651666,662.3249991,844.0635768,1891.164555,490.2988451,1015.636463,937.0612499,370.0707219,424.9456115,1034.608523,659.6975654,223.1752705,930.1892576,648.6859289,815.3931571,767.164164,524.7687357
20160303,1172.033751,515.6791219,902.6504268,858.8713966,902.7305955,845.6335717,428.1900512,718.325342,707.4851045,767.8767539,386.0634021,456.4282423,731.7677193,499.6982076,663.1124462,850.1936836,1905.404021,492.7895387,1013.82315,934.1094952,371.1003384,422.0197737,1032.901685,663.9589863,221.495703,931.4520596,653.8037883,827.0332733,769.7304273,530.7913187
20160304,1187.777234,521.0165121,912.6920122,869.9946256,924.0502263,851.977415,436.1242843,736.6764405,713.2639543,772.7534064,390.6541272,459.6689778,758.145565,515.0640254,667.0394891,855.0760644,1923.649877,504.414561,1015.415033,939.0327223,372.8830205,414.735372,1034.135494,682.5702092,222.59214,905.1346036,668.211147,833.6319917,776.5015489,562.1521522
20160307,1188.002199,536.4744151,901.6961321,880.9406701,931.6506124,844.3501297,441.2442622,739.5444007,733.7975121,803.4067854,406.7168064,460.138372,760.0326225,529.6727589,674.9482806,838.1766871,1944.99,512.5142445,1012.785094,933.2052345,371.2062939,432.3310183,1030.297796,701.2516072,230.0886583,929.6111586,693.4236266,845.3792405,784.9284217,579.9702526
20160308,1192.728513,530.5621272,898.6654579,878.2263668,931.156003,843.7296379,440.3090357,732.8750288,725.9934984,811.6354192,430.2791674,463.6020181,758.8756754,550.8933812,671.650178,836.752049,1911.828726,507.9933813,1014.089987,926.9353278,367.8715393,437.428809,1031.600661,685.6585713,237.8399092,941.8939458,734.6168666,835.4106847,783.3988983,574.7132941
20160309,1180.83064,526.2670515,916.6314832,861.8770376,942.4713231,843.2107064,444.144878,724.6435408,717.804895,810.0470953,408.18043,456.8385312,749.0059925,543.433986,672.9971503,831.6042593,1911.87457,500.0193721,1015.844503,937.2798725,362.6114872,421.4961443,1034.72884,662.9620862,227.5259675,915.5212608,682.1248833,846.5450043,786.0015844,562.9533515
20160310,1171.214331,519.4918649,886.6849766,852.6968555,932.1134054,836.3985428,438.852375,724.3581344,710.1793921,798.6186314,413.4320822,454.7844397,738.8297997,560.0154753,671.2269904,823.2446587,1901.778251,499.3096312,1017.423682,928.7084554,362.3172737,418.8209899,1037.59122,659.8388656,228.2826648,896.3305554,697.1257907,841.6008318,784.0079436,554.7196547
20160311,1188.475313,522.118281,888.6287866,853.1802883,913.0009632,851.3042134,445.358185,732.1760528,705.4077648,799.0259827,402.6991729,456.8781089,740.7869687,547.3009929,683.9812991,831.644449,1905.81906,505.6151237,1019.320904,937.1335498,364.4906644,425.2124903,1041.468406,664.7807483,230.5822258,899.276318,685.6477885,851.7560079,800.9977955,563.51977
20160314,1173.930125,518.1376983,869.7912916,870.4496685,904.7526798,835.7405948,446.8487508,732.6453586,706.6211075,798.4994795,394.6513787,455.6798475,747.4661518,540.8428004,684.2617942,824.2101038,1907.597027,505.4742246,1018.632606,936.9689053,365.0957985,425.871941,1040.026845,663.3119841,232.5805008,935.957654,674.9621055,857.4526793,795.3567117,559.7040808
20160315,1152.950873,515.3219935,878.9435769,869.5375084,905.1059859,838.7336687,444.3348188,723.5354435,706.0917878,788.9634705,391.6315491,454.1496941,751.0436348,527.3234265,682.0274139,826.5548363,1902.806143,499.8733369,1018.611837,937.6481317,361.7572769,425.1944825,1040.648505,654.0462533,231.6890272,930.3008909,663.6095442,866.4750766,793.5717043,550.5248913
20160316,1160.28784,517.5723219,911.8496775,871.9783043,930.0956948,831.2721647,442.7199964,729.1967578,707.023958,788.5699799,399.1351596,452.5277918,758.019515,541.026057,681.577106,822.8908965,1891.05661,501.1782643,1019.771947,939.898129,359.4765332,427.8342863,1043.489243,651.3544602,235.991012,921.4853869,670.0239201,856.8542708,792.515957,559.9431556
20160317,1177.449265,524.4700966,933.1578074,894.2416968,958.6176771,829.5278329,454.0990727,736.283161,712.3176912,784.9352999,412.7620402,455.1765082,770.7936432,561.7167447,692.7729034,824.1519176,1903.239226,506.1807129,1018.07723,948.06164,364.8940647,433.1893721,1040.5257,655.9699283,238.2180088,959.5512994,694.3869602,860.7677755,806.5813835,570.0375765
20160318,1177.650073,532.0885493,947.6842975,914.3715543,973.6832227,847.1962112,456.3798129,744.9976542,725.016791,797.5233556,419.5549613,459.5508796,780.1333336,582.1752672,697.1696459,841.4114386,1913.551772,518.4168057,1018.30429,952.6542336,370.9348425,441.438192,1040.388078,668.8540814,242.4333795,1004.067543,712.0310324,873.4903658,812.5975883,567.4001108
20160321,1161.278444,526.7914536,949.3909557,941.2972701,974.5446662,861.2860499,460.2070259,740.5966171,730.787022,785.5999432,425.6779046,460.9178284,801.1888184,593.2987526,700.7531487,846.5269071,1908.481697,510.9024782,1017.150978,957.2155355,370.7276405,436.1863802,1038.693986,651.8999991,240.9449224,1030.655736,722.8840483,863.4294829,815.3912789,573.5074139
20160322,1169.0059,530.8022636,919.3134568,936.3834703,946.8090072,856.4619466,466.4909216,740.5071231,728.5273688,780.3592765,428.433948,461.8538197,795.8293877,586.2042986,705.4154232,843.3152288,1928.890307,517.7355155,1018.048819,961.7171103,371.7267901,437.8140729,1039.867644,655.4635538,241.8079528,1027.484763,722.7900362,881.8940577,818.5604569,569.5787017
20160323,1155.310972,528.1448725,924.0386914,936.0019812,951.8037389,857.8257307,462.89774,740.5951326,733.693069,782.6947669,436.2455815,461.2169726,795.227535,577.1818063,699.8059125,830.8095243,1929.877291,510.7696704,1017.990158,956.1887194,370.2753498,435.9435369,1040.086529,654.0161286,244.0099532,1032.224469,735.6018474,878.2035363,813.0900262,559.2293127
